Kvinder,15-29 år,Danmark,7241.0,7025.0,6353.0,6620.0,7394.0,8814.0,9078.0,7760.0,7191.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5792.0,4550.0,6193.0,7320.0,6680.0,6184.0,6372.0,6724.0,6693.0,7072.0,7286.0,7482.0,7470.0
Kvinder,15-29 år,Belgien,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Kvinder,15-29 år,Bosnien-Hercegovina,73.0,77.0,68.0,66.0,64.0,76.0,90.0,81.0,68.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",44.0,45.0,41.0,47.0,57.0,35.0,48.0,48.0,74.0,59.0,73.0,80.0,84.0
Kvinder,15-29 år,Bulgarien,22.0,14.0,15.0,19.0,17.0,23.0,28.0,14.0,25.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,0.0,3.0,8.0,0.0,5.0,5.0,10.0,17.0,19.0,16.0,15.0
Kvinder,15-29 år,Estland,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,7.0,2.0,1.0,4.0,4.0,4.0,7.0,4.0,6.0,3.0,2.0,4.0
Kvinder,15-29 år,Finland,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,6.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0
Kvinder,15-29 år,Frankrig,4.0,4.0,5.0,4.0,5.0,10.0,17.0,14.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,3.0,5.0,4.0,5.0,9.0,2.0,5.0,3.0,5.0,5.0,7.0,2.0
Kvinder,15-29 år,Grækenland,0.0,2.0,1.0,4.0,2.0,2.0,6.0,3.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0
Kvinder,15-29 år,Irland,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
Kvinder,15-29 år,Island,14.0,16.0,13.0,25.0,25.0,28.0,23.0,23.0,20.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,7.0,15.0,24.0,0.0,12.0,14.0,20.0,16.0,10.0,14.0,15.0,12.0
Kvinder,15-29 år,Italien,5.0,6.0,4.0,8.0,10.0,9.0,22.0,18.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,6.0,6.0,0.0,6.0,2.0,2.0,3.0,3.0,6.0,2.0,4.0,10.0
Kvinder,15-29 år,Jugoslavien,97.0,77.0,81.0,74.0,75.0,77.0,83.0,82.0,55.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",76.0,76.0,93.0,93.0,78.0,55.0,65.0,83.0,104.0,100.0,98.0,90.0,83.0
Kvinder,15-29 år,"Jugoslavien, Forbundsrepublikken",10.0,11.0,15.0,13.0,6.0,9.0,16.0,17.0,11.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,3.0,2.0,7.0,6.0,6.0,7.0,10.0,10.0,5.0,12.0,11.0,12.0
Kvinder,15-29 år,Kroatien,7.0,10.0,3.0,5.0,8.0,10.0,14.0,11.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,3.0,2.0,5.0,4.0,2.0,0.0,3.0,4.0,1.0,2.0,1.0,8.0
Kvinder,15-29 år,Letland,7.0,10.0,12.0,12.0,10.0,12.0,10.0,12.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,11.0,11.0,9.0,6.0,7.0,7.0,6.0,9.0,11.0,12.0,13.0,11.0
Kvinder,15-29 år,Litauen,30.0,34.0,28.0,29.0,32.0,56.0,45.0,42.0,42.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,10.0,8.0,16.0,8.0,14.0,18.0,25.0,16.0,34.0,28.0,37.0,39.0
Kvinder,15-29 år,Nederlandene,11.0,14.0,11.0,9.0,6.0,19.0,24.0,16.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,3.0,6.0,8.0,8.0,5.0,8.0,8.0,9.0,8.0,10.0,12.0,5.0
Kvinder,15-29 år,Nordmakedonien,10.0,7.0,18.0,16.0,16.0,27.0,32.0,22.0,32.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,8.0,9.0,10.0,15.0,10.0,9.0,5.0,14.0,6.0,13.0,11.0,11.0
Kvinder,15-29 år,Norge,21.0,11.0,15.0,20.0,19.0,21.0,31.0,25.0,26.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",19.0,12.0,19.0,30.0,27.0,19.0,22.0,24.0,19.0,17.0,27.0,14.0,18.0
Kvinder,15-29 år,Polen,83.0,68.0,88.0,77.0,77.0,102.0,115.0,110.0,121.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",41.0,33.0,36.0,40.0,41.0,39.0,60.0,64.0,59.0,68.0,86.0,94.0,101.0
Kvinder,15-29 år,Portugal,2.0,3.0,2.0,3.0,1.0,3.0,4.0,5.0,7.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0
Kvinder,15-29 år,Rumænien,78.0,79.0,63.0,70.0,62.0,112.0,111.0,114.0,139.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,6.0,10.0,12.0,64.0,6.0,12.0,11.0,20.0,31.0,39.0,50.0,63.0
Kvinder,15-29 år,Rusland,13.0,12.0,12.0,9.0,13.0,15.0,14.0,7.0,10.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,9.0,12.0,18.0,15.0,11.0,15.0,17.0,20.0,14.0,10.0,13.0,14.0
Kvinder,15-29 år,Schweiz,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
Kvinder,15-29 år,Serbien og Montenegro,5.0,2.0,3.0,2.0,6.0,5.0,3.0,5.0,5.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,0.0,10.0,4.0,5.0,5.0,4.0,6.0,3.0,7.0,3.0,4.0
Kvinder,15-29 år,Sovjetunionen,4.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0
Kvinder,15-29 år,Spanien,7.0,1.0,2.0,7.0,9.0,16.0,16.0,19.0,29.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,10.0,9.0,5.0,12.0,7.0,4.0,6.0,5.0,9.0,4.0,9.0,5.0
Kvinder,15-29 år,Storbritannien,13.0,11.0,7.0,3.0,14.0,11.0,26.0,12.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,3.0,14.0,7.0,3.0,6.0,3.0,11.0,6.0,6.0,10.0,6.0,12.0
Kvinder,15-29 år,Sverige,18.0,18.0,18.0,9.0,20.0,15.0,28.0,20.0,17.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",17.0,7.0,16.0,20.0,13.0,18.0,12.0,21.0,17.0,11.0,9.0,18.0,14.0
Kvinder,15-29 år,Tjekkoslovakiet,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
Kvinder,15-29 år,Tyrkiet,314.0,270.0,261.0,302.0,353.0,443.0,463.0,372.0,318.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",137.0,118.0,154.0,188.0,181.0,162.0,185.0,199.0,259.0,251.0,225.0,266.0,292.0
Kvinder,15-29 år,Tyskland,18.0,25.0,19.0,16.0,34.0,34.0,40.0,38.0,29.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",20.0,12.0,17.0,18.0,14.0,17.0,16.0,23.0,19.0,24.0,21.0,28.0,22.0
Kvinder,15-29 år,Ukraine,22.0,20.0,25.0,18.0,18.0,34.0,31.0,45.0,71.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,3.0,9.0,13.0,13.0,19.0,19.0,28.0,27.0,25.0,25.0,14.0,26.0
Kvinder,15-29 år,Ungarn,7.0,7.0,5.0,15.0,7.0,10.0,9.0,11.0,14.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,8.0,9.0,10.0,12.0
Kvinder,15-29 år,Østrig,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0
Kvinder,15-29 år,Algeriet,6.0,7.0,2.0,5.0,6.0,15.0,9.0,8.0,12.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0
Kvinder,15-29 år,Egypten,4.0,3.0,5.0,6.0,3.0,13.0,7.0,11.0,6.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,5.0,5.0,4.0
Kvinder,15-29 år,Etiopien,7.0,4.0,2.0,4.0,3.0,6.0,5.0,7.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,2.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0
Kvinder,15-29 år,Ghana,6.0,5.0,4.0,5.0,6.0,3.0,9.0,13.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,4.0,6.0,10.0,8.0,4.0,6.0,6.0,6.0,4.0,5.0,3.0,3.0
Kvinder,15-29 år,Kenya,4.0,4.0,5.0,2.0,3.0,4.0,7.0,4.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,3.0,1.0,2.0,3.0,1.0,0.0,4.0,5.0,1.0,2.0,3.0,2.0
Kvinder,15-29 år,Marokko,55.0,47.0,55.0,74.0,77.0,95.0,101.0,81.0,86.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",25.0,21.0,27.0,34.0,31.0,25.0,33.0,41.0,50.0,51.0,33.0,43.0,48.0
Kvinder,15-29 år,Nigeria,3.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,6.0,2.0,6.0,2.0
Kvinder,15-29 år,Somalia,95.0,78.0,66.0,104.0,127.0,144.0,182.0,140.0,154.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",34.0,40.0,43.0,57.0,40.0,43.0,36.0,44.0,51.0,34.0,73.0,66.0,81.0
Kvinder,15-29 år,Sydafrika,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Kvinder,15-29 år,Tanzania,1.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,2.0,6.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,7.0,3.0,1.0
Kvinder,15-29 år,Tunesien,4.0,5.0,12.0,5.0,7.0,17.0,20.0,16.0,12.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,6.0,6.0,5.0,8.0
Kvinder,15-29 år,Uganda,8.0,10.0,5.0,9.0,9.0,5.0,8.0,7.0,11.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,3.0,5.0,11.0,8.0,6.0,8.0,13.0,15.0,9.0,8.0,7.0,12.0
Kvinder,15-29 år,Canada,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0
Kvinder,15-29 år,USA,6.0,9.0,6.0,7.0,8.0,7.0,17.0,6.0,12.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,1.0,6.0,6.0,6.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0
Kvinder,15-29 år,Argentina,3.0,2.0,0.0,3.0,5.0,8.0,12.0,8.0,7.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
Kvinder,15-29 år,Brasilien,6.0,6.0,6.0,10.0,10.0,7.0,8.0,11.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,6.0,7.0,3.0,12.0,7.0,8.0,6.0,7.0,14.0,9.0,3.0,6.0
Kvinder,15-29 år,Chile,2.0,1.0,2.0,5.0,6.0,1.0,3.0,1.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0
Kvinder,15-29 år,Afghanistan,62.0,55.0,65.0,56.0,73.0,81.0,111.0,72.0,78.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",17.0,17.0,25.0,35.0,30.0,29.0,40.0,38.0,41.0,50.0,41.0,54.0,50.0
Kvinder,15-29 år,Filippinerne,12.0,17.0,14.0,24.0,18.0,24.0,26.0,19.0,11.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,10.0,3.0,10.0,8.0,4.0,11.0,16.0,14.0,11.0,17.0,17.0,18.0
Kvinder,15-29 år,Indien,10.0,6.0,10.0,8.0,14.0,12.0,11.0,10.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,5.0,6.0,10.0,13.0,5.0,5.0,9.0,6.0,2.0,6.0,9.0,6.0
Kvinder,15-29 år,Indonesien,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Kvinder,15-29 år,Irak,112.0,118.0,138.0,150.0,171.0,251.0,259.0,248.0,232.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",32.0,48.0,77.0,60.0,69.0,68.0,60.0,72.0,82.0,86.0,109.0,93.0,97.0
Kvinder,15-29 år,Iran,54.0,58.0,53.0,64.0,61.0,97.0,81.0,65.0,63.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",38.0,43.0,55.0,55.0,54.0,53.0,57.0,53.0,60.0,45.0,60.0,65.0,57.0
Kvinder,15-29 år,Israel,2.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,7.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,3.0,0.0,4.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,6.0,3.0
Kvinder,15-29 år,Japan,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kvinder,15-29 år,Jordan,13.0,12.0,10.0,9.0,15.0,21.0,20.0,20.0,16.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,6.0,9.0,9.0,11.0,8.0,5.0,9.0,6.0,7.0,14.0,9.0,12.0
Kvinder,15-29 år,Kina,8.0,10.0,14.0,15.0,14.0,8.0,18.0,15.0,14.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,14.0,24.0,19.0,19.0,15.0,12.0,119.0,26.0,16.0,12.0,19.0,16.0
Kvinder,15-29 år,Kuwait,15.0,21.0,20.0,24.0,24.0,36.0,39.0,42.0,46.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,9.0,13.0,10.0,14.0,11.0,10.0,11.0,15.0,15.0,14.0,15.0,20.0
Kvinder,15-29 år,Libanon,199.0,188.0,187.0,232.0,271.0,367.0,387.0,302.0,308.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",34.0,45.0,60.0,72.0,80.0,57.0,76.0,86.0,103.0,112.0,145.0,171.0,170.0
Kvinder,15-29 år,Myanmar,4.0,3.0,3.0,5.0,7.0,10.0,11.0,6.0,7.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0
Kvinder,15-29 år,Pakistan,89.0,77.0,59.0,70.0,87.0,102.0,110.0,109.0,71.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",65.0,46.0,73.0,75.0,75.0,73.0,62.0,74.0,64.0,87.0,76.0,75.0,99.0
Kvinder,15-29 år,Sri Lanka,31.0,35.0,25.0,33.0,27.0,39.0,42.0,30.0,19.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,7.0,10.0,15.0,11.0,9.0,8.0,14.0,20.0,17.0,21.0,20.0,26.0
Kvinder,15-29 år,Syrien,48.0,49.0,65.0,85.0,123.0,130.0,157.0,176.0,183.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,12.0,2.0,10.0,16.0,9.0,9.0,15.0,16.0,16.0,18.0,21.0,36.0
Kvinder,15-29 år,Thailand,17.0,16.0,18.0,17.0,23.0,22.0,24.0,17.0,27.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,15.0,25.0,24.0,26.0,19.0,12.0,15.0,17.0,28.0,21.0,14.0,18.0
Kvinder,15-29 år,Vietnam,30.0,30.0,31.0,18.0,24.0,28.0,24.0,27.0,33.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",42.0,39.0,41.0,45.0,42.0,27.0,25.0,29.0,28.0,33.0,37.0,27.0,41.0
Kvinder,15-29 år,Australien,1.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
Kvinder,15-29 år,Øvrige lande i alt,103.0,106.0,124.0,112.0,139.0,176.0,208.0,187.0,209.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",47.0,51.0,55.0,77.0,88.0,50.0,52.0,84.0,61.0,85.0,82.0,87.0,100.0
Kvinder,15-29 år,"Øvrige lande, vestlige",12.0,7.0,12.0,7.0,15.0,11.0,20.0,14.0,14.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,8.0,2.0,6.0,1.0,1.0,5.0,7.0,5.0,3.0,6.0,5.0,2.0
Kvinder,15-29 år,"Øvrige lande, ikke-vestlige",91.0,99.0,112.0,105.0,124.0,165.0,188.0,173.0,195.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",45.0,43.0,53.0,71.0,68.0,49.0,47.0,77.0,56.0,82.0,76.0,82.0,98.0
Kvinder,30-49 år,I alt,16559.0,15460.0,14076.0,13069.0,14320.0,17187.0,16565.0,16009.0,15520.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11245.0,8457.0,13438.0,17833.0,15839.0,14076.0,14274.0,15041.0,16216.0,16547.0,16453.0,16939.0,16785.0
Kvinder,30-49 år,Danmark,13809.0,12825.0,11339.0,10151.0,11054.0,13104.0,12472.0,11830.0,11199.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10137.0,7484.0,12120.0,16167.0,14096.0,12650.0,12744.0,13297.0,14328.0,14394.0,14127.0,14534.0,14186.0
Kvinder,30-49 år,Belgien,6.0,8.0,2.0,4.0,2.0,3.0,9.0,4.0,2.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,2.0,1.0,5.0,2.0,1.0,2.0,4.0,6.0,1.0,4.0,5.0,2.0
Kvinder,30-49 år,Bosnien-Hercegovina,75.0,68.0,53.0,73.0,82.0,93.0,105.0,97.0,96.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",30.0,39.0,47.0,48.0,50.0,43.0,42.0,47.0,50.0,54.0,67.0,57.0,75.0
Kvinder,30-49 år,Bulgarien,20.0,19.0,33.0,35.0,45.0,48.0,58.0,59.0,49.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,2.0,0.0,8.0,28.0,3.0,11.0,5.0,13.0,16.0,17.0,18.0,21.0
Kvinder,30-49 år,Estland,7.0,4.0,10.0,8.0,11.0,6.0,7.0,11.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,5.0,4.0,1.0,7.0
Kvinder,30-49 år,Finland,13.0,12.0,9.0,4.0,9.0,9.0,11.0,10.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,7.0,8.0,18.0,6.0,15.0,5.0,5.0,8.0,12.0,8.0,8.0,16.0
Kvinder,30-49 år,Frankrig,17.0,7.0,9.0,16.0,14.0,15.0,23.0,21.0,20.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,9.0,7.0,6.0,9.0,6.0,9.0,5.0,13.0,9.0,9.0,7.0,10.0
Kvinder,30-49 år,Grækenland,1.0,3.0,9.0,2.0,5.0,6.0,10.0,10.0,8.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,3.0
Kvinder,30-49 år,Irland,2.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,2.0,5.0,4.0,3.0,4.0,0.0,4.0,5.0,7.0,4.0,4.0,2.0
Kvinder,30-49 år,Island,35.0,32.0,49.0,46.0,51.0,48.0,44.0,47.0,38.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",21.0,15.0,26.0,27.0,0.0,19.0,23.0,25.0,39.0,31.0,39.0,37.0,38.0
Kvinder,30-49 år,Italien,14.0,12.0,11.0,20.0,22.0,26.0,28.0,24.0,30.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,7.0,8.0,10.0,5.0,4.0,5.0,8.0,9.0,13.0,12.0,10.0,11.0
Kvinder,30-49 år,Jugoslavien,127.0,118.0,109.0,120.0,105.0,158.0,153.0,138.0,132.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",76.0,71.0,94.0,106.0,99.0,94.0,99.0,100.0,119.0,124.0,139.0,114.0,146.0
Kvinder,30-49 år,"Jugoslavien, Forbundsrepublikken",17.0,9.0,14.0,11.0,14.0,13.0,22.0,11.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,8.0,4.0,9.0,8.0,9.0,9.0,5.0,8.0,11.0,12.0,16.0,19.0
Kvinder,30-49 år,Kroatien,6.0,7.0,5.0,5.0,9.0,9.0,14.0,8.0,16.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,3.0,1.0,4.0,5.0,5.0,4.0,3.0,6.0,8.0,4.0,9.0,3.0
Kvinder,30-49 år,Letland,36.0,44.0,35.0,37.0,28.0,43.0,49.0,30.0,46.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,0.0,0.0,4.0,6.0,5.0,4.0,8.0,19.0,16.0,21.0,35.0,16.0
Kvinder,30-49 år,Litauen,62.0,60.0,49.0,76.0,80.0,95.0,93.0,101.0,98.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,0.0,3.0,8.0,12.0,9.0,10.0,22.0,24.0,28.0,34.0,42.0,52.0
Kvinder,30-49 år,Nederlandene,25.0,18.0,20.0,20.0,18.0,23.0,24.0,19.0,24.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",14.0,11.0,17.0,24.0,27.0,22.0,27.0,27.0,22.0,24.0,19.0,27.0,32.0
Kvinder,30-49 år,Nordmakedonien,12.0,11.0,13.0,18.0,22.0,40.0,27.0,26.0,33.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,3.0,7.0,8.0,11.0,8.0,10.0,6.0,18.0,10.0,12.0,12.0,19.0
Kvinder,30-49 år,Norge,64.0,47.0,49.0,45.0,49.0,63.0,74.0,51.0,50.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",58.0,36.0,45.0,57.0,61.0,54.0,49.0,51.0,51.0,60.0,54.0,52.0,54.0
Kvinder,30-49 år,Polen,169.0,171.0,204.0,232.0,248.0,299.0,314.0,326.0,279.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",66.0,55.0,68.0,94.0,64.0,81.0,73.0,81.0,99.0,129.0,148.0,168.0,169.0
